fp	AmpSno1	AmpNno1	AmpSNRno1	AmpSmNno1	ItcSno1	ItcNno1	ItcSNRno1	ItcSmNno1	AmpSno2	AmpNno2	AmpSNRno2	AmpSmNno2	ItcSno2	ItcNno2	ItcSNRno2	ItcSmNno2	AmpSno3	AmpNno3	AmpSNRno3	AmpSmNno3	ItcSno3	ItcNno3	ItcSNRno3	ItcSmNno3	AmpSno4	AmpNno4	AmpSNRno4	AmpSmNno4	ItcSno4	ItcNno4	ItcSNRno4	ItcSmNno4	AmpSlo1	AmpNlo1	AmpSNRlo1	AmpSmNlo1	ItcSlo1	ItcNlo1	ItcSNRlo1	ItcSmNlo1	AmpSlo2	AmpNlo2	AmpSNRlo2	AmpSmNlo2	ItcSlo2	ItcNlo2	ItcSNRlo2	ItcSmNlo2	AmpSlo3	AmpNlo3	AmpSNRlo3	AmpSmNlo3	ItcSlo3	ItcNlo3	ItcSNRlo3	ItcSmNlo3	AmpSlo4	AmpNlo4	AmpSNRlo4	AmpSmNlo4	ItcSlo4	ItcNlo4	ItcSNRlo4	ItcSmNlo4	AmpShi1	AmpNhi1	AmpSNRhi1	AmpSmNhi1	ItcShi1	ItcNhi1	ItcSNRhi1	ItcSmNhi1	AmpShi2	AmpNhi2	AmpSNRhi2	AmpSmNhi2	ItcShi2	ItcNhi2	ItcSNRhi2	ItcSmNhi2	AmpShi3	AmpNhi3	AmpSNRhi3	AmpSmNhi3	ItcShi3	ItcNhi3	ItcSNRhi3	ItcSmNhi3	AmpShi4	AmpNhi4	AmpSNRhi4	AmpSmNhi4	ItcShi4	ItcNhi4	ItcSNRhi4	ItcSmNhi4	AmpSvh1	AmpNvh1	AmpSNRvh1	AmpSmNvh1	ItcSvh1	ItcNvh1	ItcSNRvh1	ItcSmNvh1	AmpSvh2	AmpNvh2	AmpSNRvh2	AmpSmNvh2	ItcSvh2	ItcNvh2	ItcSNRvh2	ItcSmNvh2	AmpSvh3	AmpNvh3	AmpSNRvh3	AmpSmNvh3	ItcSvh3	ItcNvh3	ItcSNRvh3	ItcSmNvh3	AmpSvh4	AmpNvh4	AmpSNRvh4	AmpSmNvh4	ItcSvh4	ItcNvh4	ItcSNRvh4	ItcSmNvh4
1	0.015348728560614224	0.015100994739527923	0.9942037845332796	0.00024773382108630136	0.12757539183762368	0.07020304979359479	1.8097634509171359	0.057372342044028884	0.01518294567905641	0.014791984364937415	1.0117498006134094	0.00039096131411899514	0.03694036598603756	0.07719504529457419	0.4817475760091424	-0.04025467930853663	0.018005460897251444	0.01829635253188876	0.9926336864849292	-0.0002908916346373164	0.08282764860554429	0.0750412504021005	1.1079907182984967	0.0077863982034437895	0.017600219385975644	0.017183205324941154	1.0183042584134845	0.00041701406103449024	0.11213785848265388	0.09038897901993212	1.2369872712082821	0.021748879462721762	0.013610579194565566	0.013310235631319908	1.0387645309235474	0.00030034356324565824	0.05387897511693067	0.0818858284378027	0.6560343448222128	-0.028006853320872035	0.013328063291351529	0.013888700869879497	0.9800348642186844	-0.0005606375785279678	0.18705683663810732	0.08856573418969035	2.110891800167286	0.09849110244841697	0.0148324464265477	0.014291784562920958	1.0206056489745803	0.0005406618636267426	0.21782896092384596	0.09454262466559674	2.3110069246718568	0.12328633625824922	0.018340394943686337	0.018283419782413046	0.9972327035119544	5.6975161273290637e-05	0.06460324307214797	0.0672193059338003	0.9604502250430663	-0.0026160628616523213	0.017317929598297907	0.016494670818885608	1.023621471675736	0.0008232587794122989	0.06421193889084675	0.08517827156257579	0.7501297854125515	-0.020966332671729038	0.01761911725269683	0.018452495871780068	0.9700197690572612	-0.0008333786190832387	0.1407731328262446	0.07679107747643496	1.8318837490529356	0.06398205534980964	0.015274389767794008	0.015048068612733128	0.9963113878664973	0.00022632115506088062	0.010630248842368864	0.07459267963675642	0.13695475489889142	-0.06396243079438756	0.015139127883798818	0.015174353059210331	1.0103412829175222	-3.522517541151328e-05	0.09046631643833009	0.10331329894361424	0.8783068657426147	-0.012846982505284155	0.014012177800318795	0.014132889226706965	0.991047574891076	-0.00012071142638817034	0.14741074255870068	0.0971346488698683	1.5186100053737868	0.050276093688832374	0.01654701535355972	0.01625187625533791	1.0075432242558735	0.00029513909822181245	0.12988420769185527	0.06441493300693274	2.0137306058904048	0.06546927468492253	0.01462791573256617	0.014728389062632366	0.9958209695912421	-0.00010047333006619683	0.05684604489529486	0.08096774556991562	0.70079790514381	-0.024121700674620765	0.013631839928970801	0.013681807155936518	1.0091020203428411	-4.9967226965716774e-05	0.14955708894463376	0.08988792554027146	1.661258016775525	0.059669163404362305
2	0.017085333017577857	0.017463355258891245	0.9831457319413359	-0.0003780222413133881	0.14956037298438946	0.08460472044836782	1.7566321901620663	0.06495565253602163	0.02124996207233913	0.02092422230615161	1.0084525130877813	0.0003257397661875182	0.08266353310735164	0.07069711989661645	1.168754370475565	0.011966413210735188	0.017401621434662302	0.016585436722629167	1.0170324808611677	0.0008161847120331349	0.05010389536551138	0.07460727334628621	0.6730630996715449	-0.02450337798077483	0.019023875904188685	0.018693991547334192	1.0184216785460163	0.0003298843568544929	0.033747692334454266	0.07403266991123768	0.4567877516364968	-0.04028497757678341	0.015942064319463878	0.01644862850828637	0.9753195864894435	-0.0005065641888224934	0.06190154794967331	0.10092459789411792	0.6241329159146651	-0.03902304994444461	0.019897057830109467	0.018459487223188308	1.0582755590289672	0.0014375706069211583	0.11529245910993434	0.07782291177691897	1.4768743860422264	0.03746954733301537	0.016240019773168926	0.015890011105425025	1.0136866990569784	0.0003500086677439007	0.031226696018851613	0.0785452174008527	0.41889898372731293	-0.047318521382001086	0.01587899705170187	0.016291353984638594	0.9760073948546198	-0.00041235693293672354	0.045816927577631235	0.08019554796651153	0.5746249910450403	-0.034378620388880295	0.019385964476698266	0.01862415206153808	1.0267896097342255	0.0007618124151601846	0.059428864417915894	0.06126513551728649	0.929299436245215	-0.0018362710993705955	0.017954956726695788	0.01802788094105146	1.0001316196419396	-7.292421435567062e-05	0.06365872960507733	0.08624942882045866	0.7217960897634952	-0.02259069921538133	0.017068432421520386	0.017255940976374645	0.9950173329695644	-0.00018750855485425919	0.10240846174394838	0.08909859166714372	1.1459765591609754	0.013309870076804661	0.019175776602031836	0.01870194228991228	1.0414861862212228	0.00047383431211955526	0.05567821745935802	0.0803796127402557	0.6992275938179553	-0.024701395280897674	0.01783278893724841	0.01871643913150493	0.9719442088500923	-0.0008836501942565203	0.04536659260519506	0.07341353926217338	0.6234308324501463	-0.028046946656978322	0.016256293423672675	0.01646254376588268	0.9975841788965695	-0.00020625034221000496	0.11063226301042689	0.07968417352949692	1.3883771124162094	0.030948089480929974	0.01494960119727445	0.015798699217863213	0.9581465058771313	-0.0008490980205887629	0.10525386405732551	0.08636344704006733	1.215128135439902	0.018890417017258174	0.0162201055425608	0.01732541166155051	0.95481852084183	-0.0011053061189897108	0.07159627779406147	0.08863506791577691	0.8091160747919326	-0.01703879012171544
3	0.013056680190829444	0.012250410500732285	1.0343783533121955	0.0008062696900971583	0.06722049196913951	0.09529838073453416	0.6976391018496313	-0.028077888765394646	0.014949007823576313	0.015326593766347416	0.9803425808752162	-0.00037758594277110223	0.18286247645200762	0.0719913365830231	2.533862281911011	0.11087113986898452	0.017612292186324388	0.01816090005690829	0.9846002281658669	-0.0005486078705839031	0.15264505935008965	0.0786846044124328	1.939753255734253	0.07396045493765685	0.015249475467579553	0.015385713294864482	1.0078004193189394	-0.00013623782728492892	0.05351936154278387	0.09258664614929762	0.57011892105321	-0.03906728460651376	0.013241434883673787	0.013787269083939385	0.9630789708826382	-0.0005458342002655978	0.19737523981331367	0.08056753357634908	2.4659279847142472	0.1168077062369646	0.01525492707834374	0.015383733900340067	0.9966958181303225	-0.00012880682199632731	0.05840572882874248	0.0824221908820611	0.7113775900257334	-0.024016462053318616	0.01696033133968962	0.017615580659096707	0.968445338368145	-0.0006552493194070877	0.06857663437384587	0.10133239422587378	0.6766593647517055	-0.032755759852027916	0.017439039517448924	0.017172060224378977	1.0173611838215417	0.0002669792930699473	0.062184273273406504	0.09589294142005783	0.6487101723315288	-0.03370866814665133	0.019726477889226487	0.019517994722370383	1.0039953227474585	0.0002084831668561042	0.09092762762669712	0.08199629153969974	1.1062226359472822	0.00893133608699738	0.018169924011642333	0.017444556067335776	1.0360395830075946	0.0007253679443065576	0.07228235974620943	0.0962946839528386	0.7513045087976595	-0.024012324206629174	0.0188629048062907	0.018592293679357372	1.0163796990326697	0.0002706111269333289	0.0828303177702156	0.08287574236640419	0.9824647633808214	-4.542459618858685e-05	0.01397796551563458	0.013579041870372958	1.0117242803095063	0.0003989236452616226	0.07745652017375923	0.07967282716457882	0.9722999481584991	-0.0022163069908195943	0.016960824407384088	0.016826827970621242	1.0115242492181296	0.00013399643676284545	0.10249258061012934	0.06779115530654106	1.518564498122318	0.034701425303588274	0.014024207752257052	0.014658792525705525	0.9777935941420157	-0.0006345847734484725	0.1050758900068896	0.07904988955788067	1.3288345721060857	0.026026000449008935	0.017020273874979747	0.017385242487199474	0.9863970160612849	-0.00036496861221972654	0.11037698521883176	0.078766576879783	1.3962158769791313	0.031610408339048754	0.014804731702118374	0.014875093490197283	0.9875584400083475	-7.036178807890911e-05	0.0994617903567975	0.07639017782135993	1.3214932196389144	0.023071612535437575
4	0.047567147420669226	0.046965247586279436	1.005866659582462	0.0006018998343897894	0.0563255689067884	0.08100651289090295	0.695813557761476	-0.02468094398411455	0.03467010068035942	0.034850659854884725	0.9929749594645197	-0.00018055917452530768	0.14265728399002353	0.06776144064965581	2.099855496153911	0.07489584334036772	0.03465951815173409	0.03451413859588896	1.0032946566164018	0.0001453795558451279	0.21259334501604832	0.08683230783541576	2.461095306599766	0.12576103718063256	0.02819569306670296	0.028200443399486748	1.0075883072277934	-4.7503327837879195e-06	0.1814606438048269	0.0938437626174293	1.9355178065625163	0.0876168811873976	0.03476503028760276	0.03309356678222542	1.0413444649948576	0.0016714635053773422	0.20944920364652442	0.07420883879261363	2.844826009279738	0.13524036485391078	0.030051501383578205	0.030308644352536683	0.9985416256562436	-0.0002571429689584778	0.0956268215335224	0.07174821494495937	1.3340465294192831	0.02387860658856303	0.02163248988965596	0.02197490137590056	0.9887524168853588	-0.00034241148624459747	0.15442439291057444	0.08120140171470627	1.886110778668131	0.07322299119586817	0.018697945314435693	0.018056121684654432	1.017383766873591	0.0006418236297812616	0.17541078053567166	0.08334940733453526	2.106339979295754	0.0920613732011364	0.023705103274338953	0.022303554839661007	1.0415191308732616	0.0014015484346779454	0.27427459165200996	0.07482910796607821	3.666845094992615	0.19944548368593173	0.02440439702555471	0.023680624169635626	1.0165656952244215	0.0007237728559190831	0.16848943373119626	0.08016298517114467	2.1150825999938747	0.08832644856005159	0.025689685265086214	0.024901396570659116	1.0173161194525209	0.0007882886944270973	0.05939261135302484	0.0771731093195187	0.7666047951442181	-0.017780497966493863	0.021815802860914738	0.021125124437694036	1.0183468439591228	0.0006906784232207017	0.11934383391427208	0.09076348780794588	1.3155604184605718	0.028580346106326204	0.04296745551652499	0.04291134520681271	1.0093041021116214	5.61103097122817e-05	0.07091225595491478	0.060220020124611695	1.1841690035413273	0.010692235830303085	0.03361049582263369	0.03308658911808116	1.010399954894468	0.000523906704552525	0.3094395471157639	0.07193443687387766	4.3235764070173595	0.23750511024188622	0.02361774759284664	0.02263667150708496	1.0233355777778783	0.0009810760857616799	0.04922807108752231	0.08030408060531033	0.6230278217102291	-0.031076009517788022	0.020951477775675454	0.019597618726879013	1.0456037314103277	0.0013538590487964415	0.20536254174256313	0.08719510401978761	2.3539859166625527	0.11816743772277552
5	0.03650996319676756	0.03604224161919988	1.0109185819428426	0.0004677215775676785	0.06767838782219054	0.07845401119905676	0.8631468283803887	-0.010775623376866217	0.05576272985676248	0.056033826338774	0.976627774750348	-0.0002710964820115194	0.07373900466491087	0.08188032965691264	0.900776306110888	-0.008141324992001764	0.038211300314546025	0.03860457839654493	0.9640549059831021	-0.00039327808199890457	0.012371877138765738	0.0803950238929445	0.15409061911319027	-0.06802314675417877	0.029818872446597474	0.02871368831838572	1.0236841595872785	0.0011051841282117524	0.05356709789560468	0.06991659418969487	0.7646011583534362	-0.016349496294090188	0.019399166535484322	0.019105302299943804	0.9987649757708742	0.00029386423554051896	0.10671209360307062	0.06830685563949383	1.5658016023583203	0.03840523796357678	0.017048634850222406	0.0164957240506666	1.0293685944662565	0.0005529107995558072	0.06528755178381382	0.08288955426605754	0.7869193048169123	-0.017602002482243723	0.020213210619819177	0.02043345761432226	0.975528257958816	-0.0002202469945030809	0.12820771561153074	0.07623592769306076	1.690737627034939	0.051971787918469986	0.02279170411682509	0.023630408147937616	0.9685764952822293	-0.0008387040311125249	0.10034979640500394	0.10118741454049733	1.0347162731730268	-0.0008376181354933926	0.01897545004586211	0.019129375413778793	0.995867643089658	-0.00015392536791668243	0.11452610203030872	0.08753719238141947	1.3094865499687502	0.026988909648889253	0.020295237680041663	0.019771360678261653	1.0177154465708371	0.0005238770017800091	0.15739178022271774	0.07607565797885082	2.064857971390711	0.08131612224386692	0.016737365374617327	0.018020758096409267	0.9092672259598726	-0.00128339272179194	0.07399645246633216	0.08287742867354586	0.9049793244762729	-0.008880976207213703	0.018668927924282697	0.01961812315638215	0.9726723190922906	-0.0009491952320994541	0.13542304802991495	0.08011610319929355	1.6996133866070071	0.0553069448306214	0.02400426271643407	0.02308235545153542	1.0145201628370675	0.0009219072648986512	0.08335219958820878	0.07125482525099897	1.2333810861499672	0.01209737433720981	0.01646720320931119	0.01669207703533348	0.9753046602469905	-0.0002248738260222892	0.13989397766672168	0.08210261038551345	1.702142774407673	0.057791367281208234	0.02519014128785122	0.02498211932189435	1.0048858520279085	0.00020802196595687272	0.10705468311576974	0.07459628082614994	1.4653851510966596	0.0324584022896198	0.03080409748722831	0.03136779846319427	1.0187541096528658	-0.0005637009759659611	0.037229660891603095	0.071965876338644	0.5176466980790654	-0.034736215447040905
6	0.037622577981539694	0.03730842596574192	1.0073979968240891	0.0003141520157977709	0.0764531506357822	0.08576491098963554	0.8890951347439903	-0.009311760353853338	0.041203378286286334	0.04162642277166246	0.9967532236919296	-0.0004230444853761256	0.08176322384736562	0.06797059464511382	1.1883889332863242	0.0137926292022518	0.03244888549919238	0.032541694409366786	0.9922024173647036	-9.280891017440784e-05	0.10550538701052906	0.07575337525593884	1.362252109787733	0.02975201175459022	0.02408355854416129	0.02474570114666673	0.9826934093716426	-0.0006621426025054389	0.10896288903561725	0.07642951988109814	1.4227904538041753	0.03253336915451911	0.016382455012213838	0.016963977378614402	0.9842633076078695	-0.0005815223664005637	0.22696856359850848	0.08608011430955148	2.637493250475682	0.140888449288957	0.02389311097096188	0.024035212239615942	0.9960914929253034	-0.00014210126865406292	0.17305092068144493	0.07092571172902874	2.4389812582294117	0.10212520895241618	0.026065548803619096	0.026369018003934715	0.9909118661463969	-0.0003034692003156189	0.09325432074974309	0.06928036077837606	1.3243646499035968	0.02397395997136703	0.020863890599932967	0.021039323719010836	1.0035100691833394	-0.00017543311907786824	0.12496073051832228	0.0734592075940724	1.7019743692685023	0.05150152292424988	0.019005299561949393	0.019705559921095392	0.9724053869055137	-0.0007002603591459988	0.11187949334607865	0.11119746382300756	1.0028796200557148	0.0006820295230710871	0.029610521047653757	0.03152592448867093	0.9622188307012354	-0.0019154034410171702	0.21526287436883046	0.09023453332139561	2.405196987978235	0.12502834104743485	0.03140029432591545	0.0308343560752305	1.0159778531808519	0.0005659382506849504	0.2955914308772325	0.07113172855846633	4.180063996729409	0.22445970231876616	0.026303347657887145	0.025616031343480433	1.009910968036731	0.0006873163144067128	0.1980428133299061	0.10422189110511218	1.9015886038626224	0.0938209222247939	0.0328493963612101	0.031189279098622024	1.0301961578725491	0.0016601172625880754	0.16290798618717406	0.0783169005239916	2.082679387923448	0.08459108566318246	0.04068486118133104	0.04113365635486638	0.9952327816917539	-0.00044879517353533377	0.07607240686384382	0.07660321314632129	0.9886452640032019	-0.0005308062824774668	0.0202751888898305	0.019323066039325137	1.0285786913220696	0.0009521228505053637	0.13060664095348443	0.07821683555194275	1.675585449946312	0.05238980540154167	0.03190113580971632	0.03144381280225217	1.0013602238831403	0.0004573230074641499	0.1686712981058276	0.07565079959767339	2.240631800906484	0.0930204985081542
7	0.04030532771764089	0.040985389206037184	0.985499530902735	-0.0006800614883962913	0.17524675225364916	0.06478174441804208	2.7064915324179832	0.11046500783560709	0.035822386634377874	0.034924919972852866	1.0108512554955988	0.0008974666615250079	0.05346682295720376	0.06485586320614638	0.819954323878439	-0.01138904024894262	0.04313856195993114	0.04316726734486756	1.0178462869092368	-2.8705384936419942e-05	0.04933518347535372	0.08625227647139727	0.5723373266076196	-0.03691709299604355	0.03353224753861436	0.03416345128577561	0.9669363199653201	-0.0006312037471612464	0.08157040990996979	0.06644109411480056	1.23010476915635	0.015129315795169226	0.04359275651510883	0.04424288099370182	0.9773464494590831	-0.0006501244785929935	0.11559184112417971	0.10383503422288443	1.1132682025727094	0.011756806901295283	0.03065226625142631	0.029500104574597195	1.0063711413886276	0.0011521616768291158	0.07023669183133142	0.07741827700073156	0.9094263774260887	-0.007181585169400137	0.024176214619274602	0.023273206570131065	1.0248683337646876	0.0009030080491435367	0.045249078538717645	0.05465051785142985	0.8251126609123323	-0.009401439312712208	0.024386653260611874	0.02497085421280871	0.9948537162623339	-0.0005842009521968353	0.04117915500375744	0.0754450196335612	0.5410245252923593	-0.034265864629803765	0.035624067944293576	0.0343047000551982	1.03250846172216	0.0013193678890953756	0.1646834883101876	0.07135522455294854	2.3029836778993142	0.09332826375723904	0.02852723687962309	0.027439399113852864	0.9996216449735136	0.0010878377657702262	0.04150202066057804	0.08385771584496539	0.4944501398705744	-0.04235569518438735	0.037081525134571504	0.03577410365427568	1.0462491287693014	0.001307421480295827	0.04388181525488617	0.06331254417668714	0.6932316206615616	-0.019430728921800963	0.03501679048947542	0.03602705297761298	0.9952389483275978	-0.001010262488137563	0.07307185892590289	0.05480639137265422	1.3272955323420423	0.018265467553248663	0.01889273414087024	0.02002756667524837	0.9834242406094283	-0.0011348325343781308	0.0775256446691696	0.11571270951493827	0.670200837795388	-0.03818706484576867	0.017665140489867535	0.017112969005473815	1.018173456496823	0.0005521714843937202	0.01791515930212956	0.07369359730672333	0.24307676528201042	-0.05577843800459377	0.04111424229683715	0.04113363636019872	0.994270095089677	-1.93940633615719e-05	0.15825910528314113	0.06155837607969479	2.5958868842031775	0.09670072920344634	0.04191180357285549	0.04187554184113775	0.9881950239770947	3.626173171773772e-05	0.15677976890494105	0.09620243714922092	1.6296875304582101	0.06057733175572014
8	0.013336206276452479	0.012986014626193733	0.9904243664247423	0.00035019165025874585	0.31709490679107927	0.080886453025261	3.9315350362212573	0.23620845376581828	0.014972434210058828	0.014789423470961417	1.0317299663951054	0.00018301073909741082	0.18893301686840402	0.0792027061087858	2.3851385110801173	0.10973031075961823	0.01566093941812403	0.015034613813886977	1.0173184311120975	0.0006263256042370532	0.3150244686309457	0.0771210312543805	4.093847085920592	0.2379034373765652	0.01465371162149965	0.01448972816782027	1.0009113479518108	0.00016398345367938	0.2626854007474536	0.07340671888599357	3.578405413540744	0.18927868186146005	0.01634871940603166	0.015108085922824687	1.0379519127560062	0.001240633483206974	0.17470943787834253	0.07102724981591739	2.4619475260709094	0.10368218806242514	0.015226964415293396	0.015449075609015532	1.000272040925513	-0.00022211119372213609	0.11542799398264052	0.07244816865427431	1.5968232124681259	0.04297982532836621	0.016335370461952242	0.01556215265880937	1.038003635523483	0.000773217803142873	0.17405927093901402	0.07484358516051581	2.325466430092951	0.09921568577849821	0.013302968532830434	0.012516323501505104	1.0512088380420068	0.0007866450313253302	0.18415638611500645	0.0776846964335712	2.372259568693334	0.10647168968143525	0.013312612934028622	0.01378299291298353	0.9724058987744209	-0.0004703799789549084	0.2848064132921464	0.0686056076826291	4.15023378270028	0.2162008056095173	0.01413889567532965	0.01403829524957668	1.004541722561326	0.00010060042575297037	0.29101736537504164	0.06668795188506577	4.413644392021231	0.22432941348997587	0.01509460464791507	0.01471694773303499	1.0249568172760941	0.0003776569148800802	0.18961222238942643	0.07327094122528414	2.58943492678468	0.11634128116414229	0.01603768739052546	0.01597641334161733	0.9807398171000744	6.127404890813107e-05	0.13887848750540693	0.06925573017776337	2.0053594429791266	0.06962275732764356	0.016819518580275392	0.01697788998445766	1.0056996104855787	-0.00015837140418226842	0.1628170421050508	0.07206297963743448	2.2651818424672547	0.09075406246761632	0.013959122451802003	0.013397814659338845	1.0076136289322097	0.0005613077924631581	0.11960294941102036	0.07871179434125025	1.5313331669601102	0.040891155069770105	0.014136267372716688	0.014006211064288308	1.0132956301286926	0.00013005630842837998	0.053567764831945086	0.069757051128984	0.7594571991440475	-0.01618928629703892	0.013419854962485881	0.013151248690999639	1.0166960344465075	0.00026860627148624257	0.054854794076277594	0.07771259185761731	0.7144020769464534	-0.022857797781339714
9	0.02528423552213619	0.02614230454748335	0.9712934770111958	-0.0008580690253471579	0.24915728283280483	0.07278264033689555	3.4182664771382507	0.17637464249590928	0.02466597522424853	0.02415659685880652	1.0153262915939085	0.0005093783654420078	0.05189550256882093	0.07418838955576379	0.6926773703579436	-0.02229288698694286	0.013857490475895223	0.014375748107490285	0.9597452895959269	-0.0005182576315950621	0.08012791019981227	0.0762303587149202	1.05052281060492	0.00389755148489207	0.017126440092707244	0.018169990618223348	0.9830918136515396	-0.0010435505255161036	0.1258672402204285	0.0837491473915041	1.5068118709001466	0.0421180928289244	0.018272878467651698	0.01774861817144451	1.0188680649175337	0.0005242602962071893	0.0673708726682504	0.07216229698525478	0.9583947048332946	-0.0047914243170043835	0.022862601861148517	0.02212379541523546	1.0303016241203777	0.000738806445913058	0.1271884317149927	0.08148402666979926	1.564304077876053	0.045704405045193436	0.013821014215718685	0.013441935420261833	1.021389828113378	0.00037907879545685287	0.12078496243992733	0.06676729781027357	1.8514857274428262	0.05401766462965375	0.013286881871460491	0.013328818621898782	0.989429101497493	-4.193675043829073e-05	0.12066062017286022	0.07848868791534515	1.5344881093221177	0.042171932257515074	0.021208143494114137	0.021514665646851547	0.9872695464262264	-0.00030652215273740957	0.13247765264802464	0.05550234681368196	2.3764267693543104	0.07697530583434267	0.01921240977107612	0.019277875263649075	0.992226831202446	-6.546549257295531e-05	0.03732890514547485	0.07543352668876388	0.5168001479579195	-0.03810462154328903	0.015266487935680147	0.015081220710581133	1.0145711973117963	0.00018526722509901346	0.13419331741709845	0.06940806575870422	1.9335887799355849	0.06478525165839423	0.015580672002603707	0.014916170870650803	1.0373019900463447	0.0006645011319529048	0.03390427131324571	0.08261939848718078	0.4094019544820756	-0.04871512717393507	0.017228990642143623	0.01686268315628842	1.0135568329735665	0.00036630748585520304	0.10630286265606212	0.07701325498583844	1.3680324909441957	0.029289607670223677	0.024187154816703315	0.023534582868365704	1.0253171290296637	0.0006525719483376109	0.04424302184166732	0.06853113156142396	0.6543170282709594	-0.02428810971975664	0.015378913434962109	0.015301562028282915	1.0036661456930214	7.73514066791936e-05	0.0647325251706059	0.09629229289033694	0.6733973390710386	-0.03155976771973104	0.012610310630036448	0.013510597738041873	0.9547163286893459	-0.0009002871080054254	0.04835489427552956	0.07932406199504738	0.6073142206907394	-0.03096916771951782
10	0.016323269135244914	0.016749389083803613	0.981201424218336	-0.00042611994855869945	0.10841753082046934	0.07837111941797521	1.3851435474554936	0.03004641140249413	0.014898141304165615	0.01482589271694983	0.9950098183606086	7.224858721578513e-05	0.14976406405518952	0.08136222209440594	1.8464013996146016	0.06840184196078358	0.015653183507766455	0.015476355175389239	1.0195832605518025	0.00017682833237721643	0.09419083162647	0.08269523657446323	1.1389855590199445	0.011495595052006771	0.018110360421004296	0.018436809302030132	0.987484464995654	-0.00032644888102583564	0.04135344432254769	0.07553083722898943	0.5509845171137515	-0.034177392906441735	0.0136264132255084	0.01339370632660942	0.9942283138241939	0.00023270689889898048	0.14219657068211375	0.08121514293929047	1.7529862996017904	0.06098142774282328	0.014843174369180149	0.01464687399935788	1.0044499363289225	0.00019630036982226824	0.08003233770295574	0.08478685949970942	0.9542969676966617	-0.004754521796753675	0.015070761919497435	0.015382446423130672	0.984514892990088	-0.0003116845036332371	0.1582768402560646	0.07305435720973702	2.1671007375503617	0.08522248304632757	0.015408459229148063	0.015712298397339494	0.9837152133670417	-0.00030383916819143146	0.10391047971967463	0.0908434918894781	1.147230024424301	0.013066987830196525	0.012715149513975121	0.012551845864417944	1.0136899681116105	0.0001633036495571772	0.020211527136062696	0.09147614381397265	0.2071636969454233	-0.07126461667790995	0.013905523415787841	0.013828092856768778	1.0014873938080537	7.743055901906354e-05	0.12326443557242017	0.07938988799890262	1.553164792780246	0.04387454757351755	0.013412232325717349	0.01408798396569053	0.9625377512975017	-0.0006757516399731808	0.11238373524825848	0.09256416271396253	1.2145150596885403	0.01981957253429595	0.014750017543861214	0.014843738364312084	0.9897886552511783	-9.37208204508707e-05	0.11305753552409524	0.080469348929042	1.4034871582879291	0.032588186595053234	0.012949209346774734	0.012531685560078677	1.0421537741816378	0.00041752378669605676	0.09456706842786977	0.0734626080756162	1.30521723260367	0.021104460352253565	0.015617273466952178	0.015543140431652329	1.004409447922235	7.413303529984865e-05	0.0651832414821125	0.08183921343257333	0.7966441746912178	-0.016655971950460827	0.01428838224219442	0.01386107421191885	1.0179271006236728	0.00042730803027556975	0.023693384918932074	0.08450736293040015	0.28116897993919704	-0.060813978011468074	0.01528872847262353	0.015207719222990036	1.001683628575185	8.100924963349437e-05	0.040883282092446106	0.06639213260043238	0.6140832941511987	-0.02550885050798627
