fp	AmpSlo1	AmpNlo1	AmpSNRlo1	AmpSmNlo1	ItcSlo1	ItcNlo1	ItcSNRlo1	ItcSmNlo1	AmpSlo2	AmpNlo2	AmpSNRlo2	AmpSmNlo2	ItcSlo2	ItcNlo2	ItcSNRlo2	ItcSmNlo2	AmpSlo3	AmpNlo3	AmpSNRlo3	AmpSmNlo3	ItcSlo3	ItcNlo3	ItcSNRlo3	ItcSmNlo3	AmpSlo4	AmpNlo4	AmpSNRlo4	AmpSmNlo4	ItcSlo4	ItcNlo4	ItcSNRlo4	ItcSmNlo4	AmpShi1	AmpNhi1	AmpSNRhi1	AmpSmNhi1	ItcShi1	ItcNhi1	ItcSNRhi1	ItcSmNhi1	AmpShi2	AmpNhi2	AmpSNRhi2	AmpSmNhi2	ItcShi2	ItcNhi2	ItcSNRhi2	ItcSmNhi2	AmpShi3	AmpNhi3	AmpSNRhi3	AmpSmNhi3	ItcShi3	ItcNhi3	ItcSNRhi3	ItcSmNhi3	AmpShi4	AmpNhi4	AmpSNRhi4	AmpSmNhi4	ItcShi4	ItcNhi4	ItcSNRhi4	ItcSmNhi4
12	0.013700045125758788	0.013857053063063665	0.9887766603626769	-0.00015700793730487675	0.15348066326749404	0.07300208052678751	2.09640019351983	0.08047858274070653	0.012179343885789371	0.012800326942483758	0.9413675785845442	-0.0006209830566943873	0.10720650795597197	0.0873478200876587	1.223877284555822	0.01985868786831327	0.013242704476353676	0.013815503856465938	0.9726254037744692	-0.0005727993801122617	0.13043315452860782	0.07043887798105791	1.8660896590759073	0.05999427654754991	0.012504846972703957	0.012740003799331013	0.973844554206408	-0.00023515682662705525	0.14103571861056907	0.07836040304229401	1.8016473599018457	0.06267531556827506	0.015830259613399338	0.015877730792544377	1.0078140906847182	-4.74711791450394e-05	0.09719162173696319	0.07557065585328755	1.2875628507107237	0.02162096588367564	0.014707415327001904	0.013775306757384522	1.0538984469890367	0.000932108569617382	0.06347438123407267	0.06308870625858837	1.0056531645288453	0.00038567497548430696	0.012118772492535313	0.01226467163880324	1.0035536832689667	-0.000145899146267928	0.06850492788257351	0.07553999411643311	0.9077031596982912	-0.007035066233859605	0.01300523145150887	0.013361123746523894	0.994285149149873	-0.0003558922950150246	0.08009875791370105	0.0799285689994669	1.0119544540794556	0.0001701889142341484
13	0.013851976537739473	0.013779957995693095	1.0088673478547325	7.201854204637835e-05	0.11013908054791777	0.06056510438906354	1.820764835312323	0.04957397615885423	0.0147176967651348	0.014552348009137584	1.0021735648270669	0.0001653487559972154	0.12381560064033528	0.07803636985773135	1.6069334797368247	0.04577923078260393	0.013214067696700874	0.012661338785487978	1.0285025209806793	0.0005527289112128957	0.165397660229979	0.08719282824847213	1.8972675562037251	0.07820483198150688	0.014004054897996537	0.013967477990497844	0.9876047551970426	3.657690749869248e-05	0.11548855490848096	0.08088567823540432	1.4330913061677812	0.03460287667307664	0.01665180343258366	0.016525352574774877	1.0152384703103636	0.0001264508578087825	0.36034564864728647	0.0818526104970873	4.425187655700603	0.27849303815019916	0.015016645671177376	0.014459430963599047	1.0417837231880398	0.0005572147075783296	0.08441030464782397	0.06663178642262471	1.2521478580674412	0.017778518225199255	0.01276995307975761	0.013527108959893074	0.9538803990572395	-0.0007571558801354634	0.12771851834815534	0.06593365847608126	1.9417530923995356	0.06178485987207408	0.012472804609913365	0.013078762990027297	0.9419301848828332	-0.0006059583801139318	0.20943577609136219	0.10549906024667365	1.9864716137295135	0.10393671584468854
14	0.016158652127639027	0.016267950059615458	0.9848512186294838	-0.00010929793197643131	0.2680782119844852	0.0691949987299474	3.8732732745420098	0.19888321325453784	0.01638953124535832	0.016692329537897663	0.9785416980502509	-0.0003027982925393434	0.2178143772456976	0.08010538502755328	2.700615015731941	0.1377089922181443	0.01601971410064459	0.01590899988682798	0.9878489043396246	0.00011071421381661159	0.2821727819513892	0.07953473817312393	3.552619329118488	0.20263804377826525	0.015802754707062494	0.01611539209914326	0.9533837023719678	-0.0003126373920807647	0.13328093503109548	0.07992632178640185	1.667318424459917	0.05335461324469362	0.022718269857182536	0.023445058041182333	0.9729635343698251	-0.0007267881839997971	0.31679816350069767	0.07953050508456967	3.9964293529970822	0.237267658416128	0.015188338652130349	0.015857970170057523	0.9841856765965287	-0.0006696315179271738	0.14324780623804634	0.07304794766764286	1.9613295830733513	0.07019985857040348	0.014925831236718824	0.015776426832474304	0.9649464328547634	-0.0008505955957554805	0.20663767185526502	0.08053916096586872	2.579374491932203	0.1260985108893963	0.015459769481349816	0.01526132927213019	1.0396254525054833	0.00019844020921962538	0.1881257735775849	0.07834264349175951	2.394778514716611	0.10978313008582538
15	0.01706440496840606	0.017207320961332415	0.9946875883709005	-0.00014291599292635612	0.15478397932422303	0.09322650662114282	1.6622335390831289	0.06155747270308021	0.016150557469574185	0.01612239425112197	0.9985187852863536	2.8163218452215838e-05	0.12174442023878175	0.08734226056520693	1.397886497656292	0.03440215967357482	0.01946496141420249	0.018768303746505604	1.0179710147842886	0.0006966576676968872	0.07256651127030958	0.08364436621547464	0.8679300634496379	-0.011077854945165055	0.017287440537555536	0.017209749998997177	1.0031424278971017	7.769053855835942e-05	0.09816097469175283	0.08296648588084402	1.1848968990428266	0.015194488810908818	0.015624036154288359	0.016160475713929125	0.9836742098404334	-0.0005364395596407657	0.24356512094186514	0.0908171420745065	2.6822438989535717	0.15274797886735864	0.016986320676833873	0.017045222169705148	1.001462037550666	-5.8901492871275135e-05	0.09937286551568575	0.08847064065735766	1.1352961965131951	0.010902224858328091	0.017867403591756228	0.01819867245701449	0.9976594776910859	-0.0003312688652582635	0.08678409085003591	0.08819906146977965	0.9824534721468555	-0.001414970619743744	0.018432921851282362	0.018766781300936952	0.9785193405823016	-0.0003338594496545902	0.08774621846612735	0.08711872298247564	1.0186640838517755	0.0006274954836517077
16	0.017143755281158364	0.0169692481619629	1.008360141361922	0.00017450711919546336	0.155744166494447	0.0813100103473835	1.9205987981637112	0.0744341561470635	0.016762533591580725	0.016600049529379393	1.0126513772349248	0.00016248406220133182	0.3033207360281248	0.07019188217161382	4.3178685357962605	0.233128853856511	0.01460233020183602	0.014588483393049394	0.9996595194605921	1.3846808786625864e-05	0.06341234120024099	0.08545560424707567	0.7423235304482637	-0.022043263046834682	0.016548937757339184	0.016654883789393685	0.9941244946124039	-0.00010594603205450054	0.17005407368795258	0.09161233746854487	1.8623183042132152	0.07844173621940771	0.018215865084435276	0.017333486011251415	1.017602944375757	0.0008823790731838609	0.32998435740085763	0.08236584005462624	4.009132011375647	0.2476185173462314	0.01544754143653442	0.015731217684079566	0.9992876786616547	-0.0002836762475451459	0.14180827588091702	0.08835776109799034	1.6322257601646948	0.05345051478292667	0.015879986512121663	0.014557866056590318	1.0528415337003751	0.0013221204555313448	0.07831210571792777	0.08654686431782549	0.9034855750042556	-0.008234758599897724	0.015788170197204184	0.015984094487344298	0.9893463178079305	-0.00019592429014011342	0.08115137273564935	0.07799515806396895	1.0527613520602803	0.0031562146716803963
17	0.015396639379123491	0.016016905048543927	0.9925282477500037	-0.0006202656694204358	0.2074374488102167	0.08525881487625939	2.4338938835679746	0.12217863393395731	0.01563793550673403	0.01565067091624333	0.9935840818984996	-1.2735409509301299e-05	0.13777583866045384	0.08099778659175591	1.6980066235268567	0.05677805206869793	0.017934738410075146	0.01815794736169754	0.9826515238464417	-0.00022320895162239451	0.04234617846607461	0.08380862980653483	0.501418647940748	-0.04146245134046023	0.020157607522922165	0.020139238012241822	1.0052387651166832	1.8369510680342482e-05	0.08720838903766923	0.08887948245761054	0.9830644283040773	-0.0016710934199413163	0.017099236379514444	0.01765475022940813	0.967435749444651	-0.0005555138498936872	0.04232452966596971	0.08996659410598284	0.4693394191950993	-0.047642064440013135	0.01576695823346085	0.014678258096609652	1.0459195570675055	0.0010887001368511968	0.10810243255612943	0.07926984633506601	1.3947831809777997	0.028832586221063425	0.016311387572006474	0.016388572332435535	0.9892092552948306	-7.718476042906097e-05	0.0930264563464801	0.08507079301010405	1.082983745201073	0.007955663336376054	0.02002024632120559	0.019731634946494284	1.012147237199641	0.00028861137471130477	0.043442540386990566	0.07338094418880753	0.5879895763554589	-0.029938403801816962
18	0.02704945898240076	0.02646245314026154	1.0181473794779348	0.000587005842139221	0.16931129210178297	0.07811554839747548	2.1678134769042896	0.0911957437043075	0.025920558831675284	0.025906962869652796	0.9987349633922177	1.359596202248764e-05	0.029547563865769375	0.08948676763236274	0.333966019790413	-0.05993920376659337	0.02166503990728442	0.020770324582205818	1.0120770871106481	0.0008947153250786037	0.01895047906930611	0.07214227247439893	0.2640121164836315	-0.05319179340509282	0.01841509982123577	0.018261291452705514	1.0131183972118554	0.00015380836853025673	0.12128427938525482	0.07438059740481998	1.6293645050794452	0.04690368198043485	0.025543354697290455	0.025125832125571238	1.029930184051814	0.00041752257171921714	0.02790341287528115	0.09446880764905745	0.29681415943379774	-0.06656539477377629	0.017799354390600458	0.01802037701840037	0.9926751068902324	-0.00022102262779991055	0.04324264828491711	0.07611728297700229	0.5682813149334727	-0.03287463469208518	0.021270864460420404	0.021135821417918883	1.0056838253416982	0.00013504304250152102	0.05175559752286682	0.09654291039389412	0.5358458700529142	-0.0447873128710273	0.02019277906278691	0.020175106094340853	1.0176263087287252	1.7672968446055815e-05	0.13835768243225782	0.09974551209181265	1.3933219500395944	0.03861217034044517
19	0.013015104081401656	0.013088098782866854	0.9961409599032376	-7.299470146519826e-05	0.09899522715420957	0.0652020265910008	1.5305589131445323	0.03379320056320877	0.014852679019268566	0.015033818968098824	0.9914654960876239	-0.00018113994883025772	0.11871226092470795	0.06345059353697913	1.8830214175649074	0.05526166738772882	0.01752398889723377	0.01718405945655995	1.0131885714133397	0.0003399294406738196	0.08589291553399535	0.08483015174817922	1.0274905868571476	0.0010627637858161287	0.01646522926585406	0.01601100928936645	1.0174500995174456	0.0004542199764876083	0.034961666613903264	0.08986151314793445	0.3800678458447947	-0.05489984653403118	0.017976801182674473	0.018195930939757087	0.9950887944027504	-0.0002191297570826138	0.2025765622621139	0.09121561933201419	2.2524879948853407	0.11136094293009971	0.015397219739521073	0.014760385293897376	1.0273727834239659	0.000636834445623697	0.07369248412675655	0.08475596440039139	0.8732140504758307	-0.011063480273634838	0.011583327481201635	0.011696016946769817	0.9864412093458135	-0.00011268946556818212	0.05025753129336312	0.07457950745480454	0.6752437665652447	-0.024321976161441425	0.016949840610561418	0.01691683073544792	0.9951202768483446	3.300987511349954e-05	0.08526877371774139	0.05601942102709977	1.5294746847201868	0.02924935269064162
20	0.02513323570545363	0.024788856381800554	0.995724321982452	0.0003443793236530754	0.1433873267017985	0.05632038053215056	2.5481298154812353	0.08706694616964793	0.024559528266159963	0.0241082484433875	1.0142121256334398	0.0004512798227724636	0.371380799311281	0.08508307498783016	4.371135728309543	0.2862977243234508	0.024317871842986213	0.024757715200281725	0.9873212405388583	-0.0004398433572955114	0.3333542529874146	0.07268286124069931	4.5871941641766885	0.2606713917467153	0.020551810788509282	0.019626991187891303	1.0131593433055883	0.0009248196006179793	0.2642686938265069	0.08259841899991424	3.1992448377104115	0.18167027482659268	0.026667291141137563	0.026272888184746334	1.0243070437463841	0.00039440295639122866	0.2580518998754711	0.07333870757590968	3.517986757909056	0.18471319229956143	0.02349623140176017	0.024362418043687054	0.988463105008194	-0.0008661866419268846	0.1642639263630613	0.0964508159326521	1.702811681534686	0.0678131104304092	0.02157842626054417	0.02120035350174215	1.0157410227784913	0.00037807275880202135	0.13865050359472697	0.07268137638101455	1.9078287358128916	0.06596912721371243	0.02267929616683551	0.02299664538403097	0.9980036658327017	-0.000317349217195461	0.13653444293316447	0.0866422426606143	1.5740642590331695	0.049892200272550175
21	0.03353774348928913	0.03435454334460575	0.9737336883653607	-0.0008167998553166161	0.033290510791603285	0.06239954092073414	0.5343250038159517	-0.029109030129130853	0.03660894656370725	0.03688787023243634	1.0113574057475745	-0.00027892366872908636	0.08396023075476111	0.0797847915597664	1.0513071740142408	0.004175439194994718	0.023690803338435807	0.02381317784475602	0.981778603500013	-0.00012237450632021293	0.12152524309562981	0.07239349521490512	1.6766096140472426	0.04913174788072469	0.026808096618438852	0.025353020066300094	1.0036424238633335	0.001455076552138758	0.06529252000787636	0.07778727711792824	0.8406942700180431	-0.01249475711005188	0.06138707834946379	0.061184514579349154	0.9995731937902028	0.0002025637701146346	0.08636439099513284	0.08580808854940952	1.0059099535377436	0.000556302445723314	0.029121589501546634	0.029125632430744224	0.9783846729554461	-4.04292919758964e-06	0.06595531540582267	0.06975074044326926	0.9489279680731866	-0.0037954250374465925	0.026164704350903237	0.025351009674959065	1.0224671949843656	0.0008136946759441724	0.053106240282079484	0.0685642779165276	0.7771783387386042	-0.015458037634448113	0.02352876401146335	0.023090104772006313	1.0070293923790368	0.0004386592394570385	0.07899423084398113	0.07300990079780212	1.0858967977388123	0.005984330046179015
22	0.01387124453039231	0.013823130943780416	0.9791708353969804	4.811358661189341e-05	0.2762399599179304	0.06926862630385927	3.981980316152885	0.2069713336140711	0.010735393523022843	0.009990843714410932	1.055488151197765	0.0007445498086119107	0.20984779616631305	0.07855838596972337	2.671022828887544	0.13128941019658968	0.012779867260951386	0.012362217207204216	1.0165242010693991	0.0004176500537471702	0.32846785286951685	0.06408176773107954	5.209397554287682	0.2643860851384373	0.010741113916641362	0.011292922195961754	0.9848702581199544	-0.0005518082793203923	0.2158743868526026	0.08040869370186132	2.6859916546662435	0.13546569315074128	0.016424018002181316	0.016335810056690495	1.0111605229310885	8.820794549082092e-05	0.29288175939008504	0.09846255644723353	2.9738197961256674	0.1944192029428515	0.014076893479924767	0.014508184849873958	0.9706352500921048	-0.0004312913699491914	0.08348010888953077	0.10462183177067713	0.7925873764826277	-0.021141722881146366	0.01191362768503037	0.01210534045794859	0.9989117321357173	-0.00019171277291821914	0.16895465176532176	0.07526920258004155	2.263529245917832	0.09368544918528021	0.011342097900424734	0.011745852637693692	0.982631877938929	-0.00040375473726895865	0.16968838891993313	0.0719956634305751	2.3610017220236137	0.09769272548935802
